Date,.FTSE,AAL.L,AZN.L,BATS.L,BP.L,DGE.L,HSBA.L,GLEN.L,GSK.L,LLOY.L,PRU.L,RB.L,RDSa.L,RDSb.L,RIO.L,ULVR.L
05/12/2017,7327.5,1351,4722,4850,491.75,2606.5,731.6,334,1279,65.15,1809,6419,2369,2395.5,3468.5,4157
06/12/2017,7348.03,1352.5,4723.5,5028,494.25,2642,724.9,337,1278,64.81,1810.5,6551,2366,2394,3498.5,4178.5
07/12/2017,7320.75,1343,4705,4958.5,488.2,2634.5,725.7,338,1275.5,64.51,1803.5,6615,2342.5,2370,3440.5,4173
08/12/2017,7393.96,1364,4784,4939,492.75,2635.5,733.2,345.5,1287.5,66.8,1835,6716,2357.5,2385,3468.5,4181.5
11/12/2017,7453.48,1382.5,4877,5002,498.7,2640.5,751.7,351.3,1303,66.64,1839,6733,2385.5,2412.5,3538,4188
12/12/2017,7500.41,1380.5,4935,5044,511,2648.5,757.1,347.45,1314.5,67.4,1828,6763,2426,2448,3541,4208
13/12/2017,7496.51,1389.5,4925,5029,505.4,2643,768.8,354,1314,67.36,1836.5,6747,2405,2436,3547,4191
14/12/2017,7448.12,1388.5,4884.5,4924.5,504,2632,756.5,357.35,1290.5,66.31,1843.5,6700,2395,2429.5,3562,4140
15/12/2017,7490.57,1410,4881,4967,505.2,2655,751.5,362.75,1295,66.41,1847.5,6731,2428.5,2452.5,3624.5,4196
18/12/2017,7537.01,1480.5,4911.5,4960,509.7,2674,756.1,369.6,1304,66.75,1888.5,6713,2422.5,2452.5,3672,4210
19/12/2017,7544.09,1465,4887.5,4995,507.8,2667.5,756.3,367.65,1310,67.15,1871,6667,2415.5,2444.5,3644.5,4183
20/12/2017,7525.22,1490,4860,4920,508.7,2656,758.3,370.5,1310,66.57,1861,6584,2410.5,2432,3710,4125.5
21/12/2017,7603.98,1507,4922.5,5013,519.5,2684.5,765.8,376.1,1320,67.31,1880,6720,2455,2470,3773,4140
22/12/2017,7592.66,1501,4942,4970,517.2,2689.5,761.6,375.4,1302,67.21,1887,6833,2452.5,2471.5,3746.5,4128
25/12/2017,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
26/12/2017,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
27/12/2017,7620.68,1524,4945.5,5005,518.7,2685.5,763.6,383.15,1310.5,67.78,1884.5,6800,2463.5,2487.5,3799.5,4134.5
28/12/2017,7622.88,1537.5,4998.5,4955.5,518.6,2694.5,762.4,385.45,1310,67.57,1882,6816,2461,2486.5,3858,4124
29/12/2017,7687.77,1549.5,5121,5018,522.7,2725,766.9,390,1322.5,68.06,1905.5,6919,2480,2508.5,3942,4125.5
01/01/2018,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
02/01/2018,7648.1,1595,5105,4940,517.5,2678,765.1,394.2,1321.8,67.7,1882,6800,2475.5,2500,3988.5,4045
03/01/2018,7671.11,1582.2,5166,4936.5,524.2,2686.5,763.4,389.95,1343.2,67.47,1885,6749,2511.5,2534.5,3986.5,4058.5
04/01/2018,7695.88,1605,5171,4914.5,530,2674,766.1,391,1339.6,68.06,1898,6693,2533,2561,3986.5,4071
05/01/2018,7724.22,1603.4,5204,4970,529.6,2672,763.5,388.6,1361,68.07,1920.5,6841,2530,2563,3959.5,4092.5
08/01/2018,7696.51,1627,5153,4925,527.4,2667.5,758,395.05,1353.4,68.06,1904,6800,2525.5,2560,4037.5,4091.5
09/01/2018,7731.02,1677,5164,4959.5,528,2660,766.3,398.2,1346.8,68.4,1908,6848,2535,2569,4094,4084
10/01/2018,7748.51,1700.4,5136,4965,530.5,2649,795.5,405.35,1331,68.98,1970.5,6786,2557,2594.5,4089,4005.5
11/01/2018,7762.94,1761,5132,5050,533,2660.5,796,406.75,1330.6,69.83,1971.5,6800,2570.5,2607,4165.5,4008.5
12/01/2018,7778.64,1768.2,5132,4968,534.8,2641,791.7,407.55,1353,70.5,1973.5,6802,2573.5,2603,4170,3984
15/01/2018,7769.14,1783.6,5130,5015,532.7,2620,784.9,409.55,1353,70.6,1964,6770,2567,2609,4172.5,4000
16/01/2018,7755.93,1755.2,5049,5033,518.3,2601.5,793,405.7,1355,70.49,1966,6771,2542.5,2589.5,4046.5,3990
17/01/2018,7725.43,1755,4990.5,5003,516.3,2618,792.8,407,1359.2,70.43,1977.5,6800,2523.5,2568.5,4004.5,4020
18/01/2018,7700.96,1760.8,4980.5,4950,516.5,2619,788.3,407.25,1353.2,70.93,1979.5,6793,2520,2569.5,4009.5,4020
19/01/2018,7730.79,1756,5043,5062,509.9,2621.5,788.4,407.15,1358,71.48,1981,6913,2517,2560,4016.5,4108
22/01/2018,7715.44,1792.2,5054,5042,515.8,2592,784.5,402.4,1355.2,71.96,1958,6892,2521,2570,3999,4070
23/01/2018,7731.83,1723,5101,5100,515.7,2604,785.1,390.75,1364.4,72.12,1946.5,7013,2533,2584.5,3941,4090
24/01/2018,7643.43,1736.8,4971,4976,515.5,2542.5,771.5,397,1347,72,1936.5,6909,2503.5,2553.5,3918.5,4036.5
25/01/2018,7615.84,1733.2,4998.5,4870,516.7,2537,768.4,400,1335,71.25,1916,6828,2511,2562,3937.5,3996
26/01/2018,7665.54,1734.6,5095,4939,516.3,2559,770.6,401.9,1355,71.26,1919.5,6727,2510,2554,3942.5,3994
29/01/2018,7671.53,1756,5086,4875,515.6,2529.5,770.5,415,1349,71.55,1937,6787,2522,2573.5,4024.5,3965
30/01/2018,7587.98,1716.4,5014,4831.5,507.9,2527,760.6,407.9,1341,70.52,1909,6880,2481.5,2527.5,3957,3981.5
31/01/2018,7533.55,1708.6,4886.5,4819,501.1,2532.5,751.1,403.7,1320.4,69.51,1906,6803,2462.5,2496,3922,4000
01/02/2018,7490.39,1690,4886,4824,501.5,2520,750.3,399.8,1309.6,69.32,1900,6719,2406.5,2432.5,3929,4032
02/02/2018,7443.43,1648,5036,4760,489.45,2513.5,750.2,382.75,1310.8,68.75,1885.5,6714,2395.5,2423.5,3901.5,4039
05/02/2018,7334.98,1653.6,4886.5,4632.5,482.05,2475,749.8,386.85,1280.4,68.11,1845.5,6555,2366.5,2397,3898,3947
06/02/2018,7141.4,1641,4728.5,4519.5,475,2407.5,727,378.05,1242.8,66.17,1772,6452,2286,2305,3845,3824.5
07/02/2018,7279.42,1641.2,4789.5,4645,485,2466.5,739.3,378.1,1285.4,67.36,1835.5,6540,2331.5,2345.5,3880.5,3892
08/02/2018,7170.69,1594,4845,4497.5,481.1,2445.5,733.6,365.6,1303.8,67.6,1791,6400,2279.5,2296,3757,3820.5
09/02/2018,7092.43,1604.4,4770,4412.5,470.05,2437.5,731.8,361,1291,66.55,1770,6310,2242.5,2253.5,3788.5,3783
12/02/2018,7177.06,1642.4,4860,4465,478.8,2461.5,732.4,366.7,1292.6,66.47,1799.5,6402,2285,2306.5,3895.5,3829
13/02/2018,7168.01,1670.4,4830.5,4381.5,475.95,2462.5,734.8,375.8,1291,66.48,1799,6384,2284.5,2307.5,3955,3791
14/02/2018,7213.97,1693.4,4830,4440,474.9,2473.5,750.1,382.4,1290.8,66.65,1813,6323,2281.5,2319.5,4026,3792
15/02/2018,7234.81,1726,4713.5,4423.5,469.75,2475.5,752.3,388,1300.4,67.08,1825,6396,2257,2279,4125.5,3780
16/02/2018,7294.7,1748.6,4739.5,4451.5,473.4,2505,760.8,388,1318.6,67.73,1839,6568,2263,2288.5,4102,3801.5
19/02/2018,7247.66,1727.4,4712.5,4440,474.05,2494,760.5,383.8,1308.6,67.95,1827,6075,2261.5,2283,4055,3732
20/02/2018,7246.77,1739.8,4722,4493,475,2493,737,384.4,1325,67.85,1844,5928,2256,2281,3990.5,3744
21/02/2018,7281.57,1796.6,4799.5,4450,472.2,2496.5,747.3,404.55,1324.6,69.72,1853,5869,2258,2283.5,4016,3730.5
22/02/2018,7252.39,1800,4772,4354.5,473.9,2467.5,728.1,402.3,1303,69.18,1843.5,5869,2264,2291.5,4023,3738.5
23/02/2018,7244.41,1788.4,4752,4460,476.1,2477.5,723.4,396.25,1296,68.65,1832.5,5920,2258.5,2285,4001.5,3760.5
26/02/2018,7289.58,1843.6,4813.5,4464.5,480.85,2487,721.4,401.4,1301,68.55,1839,5980,2278.5,2314,4064,3831.5
27/02/2018,7282.45,1842,4795,4397.5,478.2,2479,719.2,396.5,1303.8,69.03,1841,5841,2302.5,2316.5,4047.5,3752
28/02/2018,7231.91,1780.6,4775,4295.5,475.15,2460,717.1,386.35,1307.2,68.8,1830.5,5776,2301,2321,3926,3733.5
01/03/2018,7175.64,1741.6,4765.5,4271.5,473.6,2430,719.8,375.85,1304.4,68.32,1830,5724,2291.5,2307.5,3780.5,3710.5
02/03/2018,7069.9,1687.6,4736,4220,464.1,2381.5,705,364.5,1290,67,1790.5,5690,2249.5,2279.5,3638.5,3712.5
05/03/2018,7115.98,1693.2,4800,4221,470.15,2402,702,364.8,1308.8,67,1797.5,5665,2267,2292,3695,3759.5
06/03/2018,7146.75,1760.2,4795.5,4195,473.15,2389,700.1,368.4,1316.6,66.56,1805,5661,2290.5,2307.5,3748,3739.5
07/03/2018,7157.84,1759,4756,4200,471.6,2380.5,699.4,367.35,1321,67.25,1822.5,5624,2273.5,2287,3740.5,3788.5
08/03/2018,7203.24,1707.2,4815,4261.5,475,2441,702.8,363.3,1346.8,67.5,1837.5,5752,2265,2290.5,3693,3880
09/03/2018,7224.51,1752.2,4785.5,4273.5,478.2,2446.5,705.8,369.8,1336,67.29,1846.5,5810,2261.5,2287.5,3726.5,3894.5
12/03/2018,7214.76,1738.8,4800,4255,477.95,2463.5,705.6,369.05,1338,67.5,1847.5,5697,2253,2278,3713.5,3881.5
13/03/2018,7138.78,1731.6,4783,4166,474,2421,697.8,376.7,1316.4,66.94,1825.5,5665,2232.5,2252.5,3715.5,3803.5
14/03/2018,7132.69,1789.4,4765,4234,464.75,2428,690.3,383.55,1309,66.69,1918,5649,2211.5,2230,3717,3820.5
15/03/2018,7139.76,1766.8,4799,4220,464.55,2436.5,699.2,379.15,1311.2,66.8,1943.5,5646,2193,2220.5,3737,3756
16/03/2018,7164.14,1769.4,4867,4183.5,473.75,2436,707.3,385.5,1323.4,67.5,1913.5,5675,2213.5,2248.5,3735,3787
19/03/2018,7042.93,1695,4847.5,4030,459.75,2414,695.6,369.25,1301.8,67.13,1878.5,5677,2175.5,2201.5,3611.5,3776
20/03/2018,7061.27,1705.6,4868,3988,463.9,2417.5,699.1,368.25,1297.4,67.87,1903,5634,2198.5,2229.5,3658.5,3767.5
21/03/2018,7038.97,1740,4857.5,3874.5,472.7,2381,694,371.15,1296.2,67.16,1897,5626,2216.5,2260,3715,3734
22/03/2018,6952.59,1696.2,4833.5,3885,463.3,2376.5,677.9,359.2,1273.8,66.06,1852.5,5895,2204,2250,3584,3748.5
23/03/2018,6921.94,1657.6,4788,3921.5,462.45,2359,666.6,358.5,1315.6,64.76,1826,5865,2199,2248.5,3566.5,3734.5
26/03/2018,6888.69,1653.6,4760,3900,469.55,2354.5,665.2,352.3,1288.2,64.64,1802,5796,2209,2256,3536,3695
27/03/2018,7000.14,1681,4866,3946,475.35,2363,672,363.5,1351,65.03,1830.5,5857,2260,2307,3599.5,3739
28/03/2018,7044.74,1616.8,4944,4084,471.4,2404.5,669.7,353.15,1397.4,64.91,1839,5997,2231.5,2285,3523,3915.5
29/03/2018,7056.61,1661,4895.5,4131,479.25,2412,665.4,353.8,1394,64.66,1778.5,6034,2233.5,2277,3611,3955.5
30/03/2018,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
02/04/2018,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03/04/2018,7030.46,1639.8,4926,4150,479.5,2385,663.6,356.25,1378,65.13,1747,5998,2234,2271,3630.5,3910.5
04/04/2018,7034.01,1587.8,4867,4212.5,481.8,2430,662.1,345,1395.4,65.16,1750,6050,2249,2282,3538,3964.5
05/04/2018,7199.5,1644.8,5007,4286,499.8,2495,673.7,358.75,1420,66.18,1794,6202,2333.5,2373,3645.5,4030.5
06/04/2018,7183.64,1618.4,4990.5,4311,498.4,2492.5,664.8,351.15,1422.6,66.32,1779,6219,2323,2363,3560,4014
09/04/2018,7194.75,1610.4,4995,4308.5,493.55,2510,670.3,339.15,1421.4,66.65,1789,6184,2330,2371.5,3600.5,3978.5
10/04/2018,7266.75,1692,5077,4260.5,505.2,2535,673.5,346.5,1445.4,67.06,1810,6208,2380.5,2419,3712,3945.5
11/04/2018,7257.14,1672.2,5070,4220,505.9,2505.5,675.6,342.4,1437.2,67.01,1815.5,6150,2394,2433.5,3721.5,3943.5
12/04/2018,7258.34,1670.4,5045,4174,504.5,2493.5,681.6,342.45,1429.6,68.15,1817.5,6036,2368.5,2411,3750,3924.5
13/04/2018,7264.56,1688,5010,4119,504.3,2492,685.2,345.8,1420,68.18,1846.5,6015,2378.5,2422,3785,3929.5
16/04/2018,7198.2,1659.6,4915.5,4043,496.35,2459,671.9,342.65,1408.6,67.68,1817.5,5997,2362.5,2404.5,3730,3908.5
17/04/2018,7226.05,1698.2,4927,3965.5,496.7,2446.5,675.5,347.5,1412.6,67.66,1829,5806,2383,2429,3775,3913.5
18/04/2018,7317.34,1802.6,4964.5,3859.5,509.6,2457,676.5,374.1,1421.6,67.62,1855.5,5855,2447,2488,3977,3946.5
19/04/2018,7328.92,1783.4,4955.5,3650,516.5,2464,690.7,378,1407.4,66.09,1854,5786,2484,2535,3952,3861
20/04/2018,7368.17,1767.2,4976,3700,518.2,2465,701.2,380.65,1430,65.7,1875,5625,2497,2548,3987,3872.5
23/04/2018,7398.87,1775.6,5015,3754.5,521.6,2451.5,707.2,380.3,1445,66.44,1890.5,5513,2519.5,2575.5,3948.5,3866
24/04/2018,7425.4,1747.6,4989.5,3744,533.6,2465.5,712,385.9,1462.2,66.12,1882,5443,2549.5,2607.5,3974.5,3920
25/04/2018,7379.32,1675,4991,3850,524,2467,711.8,377.2,1412.2,65,1854,5494,2528.5,2588,3924,3930
26/04/2018,7421.43,1667,4992,3965.5,535.3,2502.5,709.9,370.05,1436.8,64.9,1857.5,5551,2502.5,2569,3947.5,3953.5
27/04/2018,7502.21,1699.2,5083,4030.5,537.4,2558,719.6,369,1465.2,64.79,1865,5658,2531.5,2596,3978,4051
30/04/2018,7509.3,1709.4,5103,3999,538,2589,725.4,350.7,1461.4,64.66,1874.5,5702,2531,2601.5,3946,4077.5
01/05/2018,7520.36,1703.4,5213,3900,547.7,2606,729.1,346.95,1467.8,64.34,1891,5623,2522,2595,3914.5,4062.5
02/05/2018,7543.2,1757.4,5202,3919.5,547.4,2606,729.8,357.9,1460,64.33,1888,5620,2531.5,2607.5,4029,4000
03/05/2018,7502.69,1732,5200,3898,543.9,2606.5,721.3,359.3,1452.6,64.68,1883.5,5560,2543,2615,4000,3955
04/05/2018,7567.14,1751.4,5205,3888,558.1,2663,714.4,360,1469.2,65.38,1893.5,5727,2578,2655.5,4075,3981
07/05/2018,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
08/05/2018,7565.75,1729,5239,3809,550.4,2660.5,710.6,359.3,1471.4,65.88,1911,5719,2550.5,2633,4024,4053.5
09/05/2018,7662.52,1750,5257,3909,572,2659.5,719.5,366.85,1478.6,66.54,1934.5,5726,2633.5,2722,4127,4093.5
10/05/2018,7700.97,1800.2,5252,3915,564,2670,731.7,376.2,1477,66.86,1932,5732,2633.5,2693,4196.5,4140
11/05/2018,7724.55,1859.4,5279,3860,564.5,2680.5,735.8,386.1,1466.4,67.08,1929,5756,2656,2710.5,4224,4139.5
14/05/2018,7710.98,1840.8,5295,3811,570.5,2663,733,385.2,1476.4,66.67,1906,5775,2661,2739,4241,4137.5
15/05/2018,7722.98,1802.6,5292,3826.5,577.2,2675,738.6,379.3,1470,66.78,1925,5800,2691,2772.5,4229.5,4108.5
16/05/2018,7734.2,1892.4,5318,3840,575.9,2711,738.8,393.05,1478.2,65.69,1916.5,5820,2677,2747,4350,4093
17/05/2018,7787.97,1883.2,5345,3815,584,2711,729.9,397.85,1490.4,66.23,1921,5903,2730,2805.5,4357.5,4100.5
18/05/2018,7778.79,1860,5241,3800,586.3,2699,732.9,380.35,1488.2,66.03,1934,5950,2716,2804,4340,4138
21/05/2018,7859.17,1910.4,5417,3764.5,592.8,2715,738.9,387.7,1496.8,66.47,1954.5,5948,2748.5,2841,4395,4183.5
22/05/2018,7877.45,1926.4,5454,3762.5,588.4,2719,745.7,389.8,1509.2,67.02,1939,5921,2739.5,2826.5,4415,4187.5
23/05/2018,7788.44,1829.8,5454,3764,577,2708,739.3,383,1507.6,66.63,1908.5,5982,2648,2738.5,4275,4195.5
24/05/2018,7716.74,1801,5428,3800,566.5,2745.5,730.2,376.6,1494.2,66,1870.5,5981,2598,2677,4242,4169.5
25/05/2018,7730.28,1779.2,5478,3869,555.1,2762.5,732.8,377.5,1500,65.67,1890.5,6028,2559,2639.5,4263.5,4182.5
28/05/2018,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
29/05/2018,7632.64,1751.8,5402,3789,559.2,2748.5,723.2,370.85,1497.6,64.29,1817.5,5965,2552,2627,4215,4170.5
30/05/2018,7689.57,1780,5465,3809,573.5,2737,725.8,372.2,1525.2,64.2,1816,5916,2619.5,2687,4261.5,4199
31/05/2018,7678.2,1797.2,5466,3869,576.3,2762.5,720.6,372.05,1524,63.21,1811,5761,2607,2677,4240,4146.5
01/06/2018,7701.77,1846.4,5421,3825.5,576.7,2716,724.8,381.3,1522.8,63.35,1840.5,5775,2616.5,2698,4292,4146
04/06/2018,7741.29,1846,5420,3810.5,578.9,2770,731.3,382.85,1526.8,63.59,1858.5,5814,2622,2693.5,4317.5,4175.5
05/06/2018,7686.8,1858.8,5378,3740,577,2759.5,723.7,389.7,1520,62.49,1844.5,5847,2590.5,2669,4348.5,4166
06/06/2018,7712.37,1914.6,5373,3703,576.9,2731,728.2,400.4,1516,63.68,1849,5810,2582,2662.5,4492,4092
07/06/2018,7704.4,1882,5340,3645,589.6,2696.5,732,394.05,1519.8,63.64,1843,5759,2621,2698.5,4450,4097
08/06/2018,7681.07,1849.4,5353,3656,583.8,2724,729.9,383.85,1528,62.9,1836,5874,2606.5,2700,4420,4115.5
11/06/2018,7737.43,1873.2,5368,3746.5,586.6,2757,730,389,1536,63,1866.5,5885,2631.5,2727.5,4419,4142.5
12/06/2018,7703.81,1812.6,5333,3680,578.5,2744.5,733,383.6,1542.2,63.17,1860.5,5948,2596,2700,4384.5,4154.5
13/06/2018,7703.71,1798,5359,3716,573.3,2775.5,732.8,398,1545.2,62.85,1864,6009,2567.5,2675,4397,4150
14/06/2018,7765.79,1793.4,5448,3734.5,585.5,2773.5,734.6,398.5,1580.2,63.13,1864.5,6150,2607.5,2710.5,4402,4033.5
15/06/2018,7633.91,1717.4,5398,3694,565,2785.5,722.8,381.3,1556,62.08,1837.5,6160,2521.5,2625.5,4219.5,4066.5
18/06/2018,7631.33,1733,5383,3635,571.8,2743.5,724.7,380.55,1552.8,61.57,1827.5,6106,2559,2659.5,4258,4042.5
19/06/2018,7603.85,1693.6,5363,3691,570.7,2738,723.8,371.7,1550,61.53,1823.5,6175,2561.5,2662,4120,4059
20/06/2018,7627.4,1686.2,5379,3779,564.4,2739.5,726.9,374.4,1550,61.67,1814,6211,2538.5,2645,4121.5,4076.5
21/06/2018,7556.44,1652.2,5255,3839,559.5,2730,708.1,371.6,1538.4,61.36,1783.5,6158,2523.5,2617,4102.5,4079.5
22/06/2018,7682.27,1697,5229,3911,576.6,2747,720.9,387.15,1546,62.12,1814,6317,2609,2707.5,4182,4133.5
25/06/2018,7509.84,1620.2,5201,3803,557,2681.5,702.3,369,1501,61.24,1744,6078,2539.5,2624,4042.5,4114
26/06/2018,7537.92,1636.2,5209,3756,563.4,2690,708,367.25,1505,61.42,1758,6181,2574,2654.5,4106,4131
27/06/2018,7621.69,1659,5239,3782,582.3,2711,710.4,369.15,1517.8,61.84,1767.5,6228,2640.5,2729,4186.5,4165.5
28/06/2018,7615.63,1636,5224,3877,582.5,2736,709.8,358.8,1507.4,62.55,1731,6187,2647.5,2728.5,4184,4165
29/06/2018,7636.93,1694.8,5253,3830,578.3,2722,710.7,362,1529.8,63.05,1734.5,6239,2629,2713.5,4201,4192
02/07/2018,7547.85,1644,5182,3820,573.2,2705,698.8,349.3,1517.2,62.31,1728.5,6322,2596.5,2673,4065.5,4161
03/07/2018,7593.29,1639.8,5203,3910,581.4,2728,704.2,321,1543,62.01,1753.5,6358,2610.5,2689,4058.5,4225
04/07/2018,7573.09,1674.4,5182,3931.5,580,2722.5,699,319.45,1546,62.3,1754,6366,2597.5,2664,3966,4219.5
05/07/2018,7603.22,1721.6,5183,3900,582.5,2739.5,704.9,326.1,1540.4,62.37,1762,6362,2617,2690.5,4037.5,4205
06/07/2018,7617.7,1701.2,5201,3903.5,579.1,2747,702.3,328.95,1547.8,62.49,1762,6407,2618,2698.5,4071,4209
09/07/2018,7687.99,1737.6,5255,3959.5,584.6,2744,712.6,335.25,1552.6,62.94,1790,6374,2664.5,2756,4161,4206.5
10/07/2018,7692.04,1723,5281,3931.5,589.5,2767.5,707,326.95,1563.6,62.5,1767.5,6358,2694.5,2780.5,4146,4197
11/07/2018,7591.96,1655.2,5250,3880,570.7,2760,700.4,311.15,1553.2,62.33,1720,6417,2637,2724,4022,4174.5
12/07/2018,7651.33,1659.6,5434,3927,571.4,2784.5,709.9,314,1576.6,62.56,1724.5,6497,2630.5,2729,4018.5,4191.5
13/07/2018,7661.87,1657.2,5502,3925.5,570.8,2804,708.3,313,1576,62.41,1726,6465,2645.5,2731,4039.5,4198
16/07/2018,7600.45,1640.8,5467,3872.5,557.5,2769,706.8,309.1,1558.2,62.49,1720.5,6503,2593.5,2672.5,4004,4195
17/07/2018,7626.33,1666.2,5551,3820.5,560.2,2812,707.3,313.1,1561,62.45,1737,6455,2610.5,2684,4072.5,4179.5
18/07/2018,7676.28,1691,5606,3838,562.2,2838.5,717.4,318.5,1563.8,62.52,1776,6449,2627,2710.5,4120,4203
19/07/2018,7683.97,1622,5609,3862,569.9,2856,718.1,316.75,1558,62.46,1794,6444,2661.5,2744,4071,4330.5
20/07/2018,7678.79,1599.8,5589,3960,567.3,2883.5,715.1,311.65,1549.8,62.63,1790,6507,2655.5,2725,4087,4361.5
23/07/2018,7655.79,1604.6,5585,3921.5,566.9,2853,722,310,1564.6,62.29,1776.5,6416,2656.5,2724.5,4063.5,4298.5
24/07/2018,7709.05,1695,5603,3949.5,568.1,2837,731.4,327.4,1556.8,62.98,1797,6392,2671,2745,4256.5,4288
25/07/2018,7658.26,1700,5563,3973,566,2847.5,723.7,324,1542.4,62.44,1753.5,6335,2657,2725,4169.5,4287
26/07/2018,7663.17,1687.4,5796,4177,564.5,2820.5,725.2,323.25,1536.2,62.56,1771,6311,2576,2626.5,4161,4279.5
27/07/2018,7701.31,1691.4,5734,4115,567.3,2836,727.8,326,1553.4,62.6,1775,6810,2599,2661,4162,4314.5
30/07/2018,7700.85,1678,5749,4152.5,565.5,2794.5,725.8,324.95,1565,62.39,1791.5,6870,2598,2647,4149.5,4328.5
31/07/2018,7748.76,1732.8,5865,4201,573.3,2802,730.5,334.5,1581.6,62.38,1805,6797,2615,2671.5,4196.5,4355
01/08/2018,7652.91,1708,5806,4181.5,563.2,2805,714.1,321.85,1572.4,63.41,1785,6768,2569.5,2621,4054,4355
02/08/2018,7575.93,1655.4,5810,4150,556.2,2799.5,704.1,312.95,1534,62.71,1730.5,6800,2531.5,2584.5,3908,4325
03/08/2018,7659.1,1692.8,5846,4189.5,560.5,2823,715.8,318.1,1553.2,62.55,1747,6865,2544.5,2598,3992,4369.5
06/08/2018,7663.78,1678,5821,4172.5,566.8,2827,708.6,314,1578.4,62.57,1749,6876,2561,2602.5,3923,4393
07/08/2018,7718.48,1736.2,5935,4170.5,576.3,2816.5,716.1,326.3,1603.8,62.35,1757.5,6915,2593,2629.5,3962,4400
08/08/2018,7776.65,1726.6,5989,4212,576.7,2832,725.4,326.55,1612.8,62.18,1822,6902,2607,2653,3952,4437
09/08/2018,7741.77,1711.6,6076,4194,564.4,2797.5,725.8,330.2,1589.4,62.11,1824,6879,2563,2604,3881.5,4434
10/08/2018,7667.01,1667.6,6107,4154.5,556,2796.5,721.3,321.15,1564.4,61.86,1797.5,6819,2531,2570.5,3803,4373.5
13/08/2018,7642.45,1680.4,6052,4149,558.3,2796,716.1,318.9,1550.8,61.38,1784,6787,2523.5,2562.5,3823.5,4369.5
14/08/2018,7611.64,1644.2,6015,4172,555.3,2803.5,715.6,316.4,1560,60.98,1751.5,6842,2498.5,2535,3775,4384.5
15/08/2018,7497.87,1542.2,5942,4088,545,2764.5,705.5,298.5,1590.4,60.47,1703.5,6785,2450.5,2487.5,3649.5,4376.5
16/08/2018,7556.38,1543,5936,4158,548.6,2788,702.9,304.85,1610,60.1,1734,6773,2476,2513.5,3689.5,4411
17/08/2018,7558.59,1534,5930,4203,548.6,2793.5,696.9,305,1617,60.16,1719,6783,2472.5,2511.5,3706,4415
20/08/2018,7591.26,1554,5979,4222.5,551.9,2798.5,697.1,306.05,1619.4,60.37,1731,6827,2490,2529,3717.5,4447
21/08/2018,7565.7,1562.4,5956,4122.5,551.6,2767,692.5,306.8,1612.8,60.79,1742,6768,2501.5,2545,3667,4416
22/08/2018,7574.24,1576.6,5937,4086.5,554.6,2752,689.3,308,1615.2,61,1751,6749,2524.5,2567.5,3697,4426.5
23/08/2018,7563.22,1536,5881,4047.5,557.5,2756.5,688.2,310.5,1600,60.76,1731.5,6731,2538,2587.5,3661.5,4432.5
24/08/2018,7577.49,1575,5886,3909,563.7,2750,686.2,320.75,1603,60.84,1735,6710,2563.5,2614,3719,4434.5
27/08/2018,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
28/08/2018,7617.22,1626.4,5915,3892,559.7,2742,690.6,327.4,1602.4,60.79,1759.5,6757,2563.5,2618,3768,4486
29/08/2018,7563.21,1596.6,5889,3837,554.6,2731,684.9,324.85,1600,60.46,1745,6697,2538,2587,3727.5,4452
30/08/2018,7516.03,1575.4,5910,3778.5,556.5,2719.5,675,322.9,1590.8,59.9,1738,6625,2547,2595,3687.5,4434.5
31/08/2018,7432.42,1541.6,5795,3721.5,547.3,2694.5,668.9,313.55,1560.4,59.3,1735,6559,2501.5,2540.5,3659,4392
03/09/2018,7504.6,1571,5889,3729,553.7,2715,674.8,316.75,1584.6,59.62,1749.5,6624,2549,2595,3650,4418.5
04/09/2018,7457.86,1547.8,5800,3743,552.9,2719.5,677.3,311,1571.6,60.35,1727.5,6526,2536,2579,3574,4357
05/09/2018,7383.28,1530,5701,3712.5,546.3,2685.5,670.1,312.1,1553.2,60.61,1710.5,6468,2507,2545.5,3564.5,4283
06/09/2018,7318.96,1502,5635,3682.5,541.2,2685.5,660.4,304.1,1525.4,59.91,1700.5,6473,2462.5,2500.5,3544.5,4223.5
